CONDITION_ID	PHENOTYPE_ID
OMIM:101800	HP:0001249
OMIM:101800	HP:0001530
OMIM:101800	HP:0001847
OMIM:101800	HP:0002650
OMIM:101800	HP:0003083
OMIM:101800	HP:0003165
OMIM:101800	HP:0003179
OMIM:101800	HP:0003196
OMIM:101800	HP:0003416
OMIM:101800	HP:0004233
OMIM:101800	HP:0004279
OMIM:101800	HP:0004292
OMIM:101800	HP:0004490
OMIM:101800	HP:0005280
OMIM:101800	HP:0005616
OMIM:101800	HP:0005616
OMIM:101800	HP:0005756
OMIM:101800	HP:0008450
OMIM:101800	HP:0008479
OMIM:101800	HP:0008848
OMIM:101800	HP:0008873
OMIM:101800	HP:0009803
OMIM:101800	HP:0009803
OMIM:101800	HP:0010049
OMIM:101800	HP:0010049
OMIM:101800	HP:0010230
OMIM:101800	HP:0010230
OMIM:101800	HP:0010743
OMIM:101800	HP:0011927
OMIM:101800	HP:0011927
OMIM:101800	HP:0011927
OMIM:101805	HP:0000028
OMIM:101805	HP:0000174
OMIM:101805	HP:0000252
OMIM:101805	HP:0000288
OMIM:101805	HP:0000347
OMIM:101805	HP:0000348
OMIM:101805	HP:0000368
OMIM:101805	HP:0000383
OMIM:101805	HP:0000465
OMIM:101805	HP:0000494
OMIM:101805	HP:0000668
OMIM:101805	HP:0000767
OMIM:101805	HP:0000954
OMIM:101805	HP:0001511
OMIM:101805	HP:0001622
OMIM:101805	HP:0002006
OMIM:101805	HP:0002208
OMIM:101805	HP:0002750
OMIM:101805	HP:0003196
OMIM:101805	HP:0003298
OMIM:101805	HP:0004209
OMIM:101805	HP:0004279
OMIM:101805	HP:0004299
OMIM:101805	HP:0004322
OMIM:101805	HP:0006101
OMIM:101805	HP:0010669
OMIM:101805	HP:0011927
OMIM:101805	HP:0100543
OMIM:101805	HP:0100627
OMIM:101840	HP:0000006
OMIM:101840	HP:0002213
OMIM:101840	HP:0012393
OMIM:101840	HP:0200034
OMIM:101840	HP:0200035
OMIM:101850	HP:0000006
OMIM:101850	HP:0000962
OMIM:101850	HP:0000975
OMIM:101850	HP:0001597
OMIM:101850	HP:0200016
OMIM:101850	HP:0200043
OMIM:101900	HP:0000006
OMIM:101900	HP:0000966
OMIM:101900	HP:0001029
OMIM:101900	HP:0001598
OMIM:101900	HP:0001806
OMIM:101900	HP:0001807
OMIM:101900	HP:0002298
OMIM:101900	HP:0007024
OMIM:101900	HP:0007475
OMIM:101900	HP:0007556
OMIM:101900	HP:0010610
OMIM:101900	HP:0010816
OMIM:101900	HP:0012035
OMIM:101900	HP:0012226
OMIM:101900	HP:0100643
OMIM:101900	HP:0200016
OMIM:101900	HP:0200016
OMIM:101900	MP:0003800
OMIM:101900	MP:0009563
OMIM:102000	HP:0000006
OMIM:102000	HP:0200015
OMIM:102100	HP:0000006
OMIM:102100	HP:0000098
OMIM:102100	HP:0000303
OMIM:102100	HP:0000478
OMIM:102100	HP:0000977
OMIM:102100	HP:0001176
OMIM:102100	HP:0010541
OMIM:102100	HP:0030314
OMIM:102150	HP:0000006
OMIM:102150	HP:0000157
OMIM:102150	HP:0000179
OMIM:102150	HP:0000212
OMIM:102150	HP:0000232
OMIM:102150	HP:0000280
OMIM:102150	HP:0000316
OMIM:102150	HP:0000340
OMIM:102150	HP:0000347
OMIM:102150	HP:0000414
OMIM:102150	HP:0000429
OMIM:102150	HP:0000574
OMIM:102150	HP:0000581
OMIM:102150	HP:0000664
OMIM:102150	HP:0001072
OMIM:102150	HP:0001163
OMIM:102150	HP:0001176
OMIM:102150	HP:0001182
OMIM:102150	HP:0001250
OMIM:102150	HP:0001256
OMIM:102150	HP:0001328
OMIM:102150	HP:0001382
OMIM:102150	HP:0001520
OMIM:102150	HP:0002553
OMIM:102150	HP:0004493
OMIM:102150	HP:0100540
OMIM:102200	HP:0000006
OMIM:102200	HP:0000280
OMIM:102200	HP:0000280
OMIM:102200	HP:0000822
OMIM:102200	HP:0000845
OMIM:102200	HP:0000845
OMIM:102200	HP:0000845
OMIM:102200	HP:0000858
OMIM:102200	HP:0000870
OMIM:102200	HP:0000870
OMIM:102200	HP:0001428
OMIM:102200	HP:0001638
OMIM:102200	HP:0001712
OMIM:102200	HP:0002724
OMIM:102200	HP:0004481
OMIM:102200	HP:0006767
OMIM:102200	HP:0010735
OMIM:102200	HP:0011760
OMIM:102200	HP:0011760
OMIM:102200	HP:0030269
OMIM:102200	HP:0100009
OMIM:102200	HP:0100617
OMIM:102200	HP:0100829
OMIM:102200	MP:0010347
OMIM:102300	HP:0000006
OMIM:102300	HP:0001336
OMIM:102300	HP:0003401
OMIM:102300	HP:0008991
OMIM:102300	HP:0012452
OMIM:102300	HP:0100785
OMIM:102350	HP:0000006
OMIM:102350	HP:0000951
OMIM:102370	HP:0000006
OMIM:102370	HP:0000160
OMIM:102370	HP:0000179
OMIM:102370	HP:0000311
OMIM:102370	HP:0000343
OMIM:102370	HP:0000414
OMIM:102370	HP:0000463
OMIM:102370	HP:0000527
OMIM:102370	HP:0000762
OMIM:102370	HP:0000939
OMIM:102370	HP:0000939
OMIM:102370	HP:0001072
OMIM:102370	HP:0001370
OMIM:102370	HP:0001370
OMIM:102370	HP:0001376
OMIM:102370	HP:0001609
OMIM:102370	HP:0001773
OMIM:102370	HP:0001997
OMIM:102370	HP:0002002
OMIM:102370	HP:0002748
OMIM:102370	HP:0002748
OMIM:102370	HP:0002750
OMIM:102370	HP:0002754
OMIM:102370	HP:0002754
OMIM:102370	HP:0002758
OMIM:102370	HP:0002823
OMIM:102370	HP:0003040
OMIM:102370	HP:0003196
OMIM:102370	HP:0003300
OMIM:102370	HP:0003510
OMIM:102370	HP:0004279
OMIM:102370	HP:0005900
OMIM:102370	HP:0009803
OMIM:102370	HP:0010049
OMIM:102370	HP:0010579
OMIM:102370	HP:0011927
OMIM:102400	HP:0000006
OMIM:102400	HP:0003621
OMIM:102400	HP:0009771
OMIM:102500	HP:0000006
OMIM:102500	HP:0000023
OMIM:102500	HP:0000028
OMIM:102500	HP:0000047
OMIM:102500	HP:0000107
OMIM:102500	HP:0000218
OMIM:102500	HP:0000238
OMIM:102500	HP:0000280
OMIM:102500	HP:0000293
OMIM:102500	HP:0000343
OMIM:102500	HP:0000347
OMIM:102500	HP:0000369
OMIM:102500	HP:0000405
OMIM:102500	HP:0000445
OMIM:102500	HP:0000463
OMIM:102500	HP:0000470
OMIM:102500	HP:0000494
OMIM:102500	HP:0000506
OMIM:102500	HP:0000527
OMIM:102500	HP:0000574
OMIM:102500	HP:0000664
OMIM:102500	HP:0000692
OMIM:102500	HP:0001007
OMIM:102500	HP:0001388
OMIM:102500	HP:0001508
OMIM:102500	HP:0001537
OMIM:102500	HP:0001643
OMIM:102500	HP:0001671
OMIM:102500	HP:0001799
OMIM:102500	HP:0002566
OMIM:102500	HP:0002645
OMIM:102500	HP:0002645
OMIM:102500	HP:0002688
OMIM:102500	HP:0002688
OMIM:102500	HP:0002690
OMIM:102500	HP:0002691
OMIM:102500	HP:0002751
OMIM:102500	HP:0002756
OMIM:102500	HP:0002857
OMIM:102500	HP:0002953
OMIM:102500	HP:0003083
OMIM:102500	HP:0004279
OMIM:102500	HP:0004322
OMIM:102500	HP:0004586
OMIM:102500	HP:0005463
OMIM:102500	HP:0005758
OMIM:102500	HP:0005758
OMIM:102500	HP:0005897
OMIM:102500	HP:0006180
OMIM:102500	HP:0006480
OMIM:102500	HP:0006480
OMIM:102500	HP:0007930
OMIM:102500	HP:0008421
OMIM:102500	HP:0008462
OMIM:102500	HP:0009748
OMIM:102500	HP:0009839
OMIM:102500	HP:0010177
OMIM:102500	HP:0010537
OMIM:102500	HP:0012366
OMIM:102500	HP:0030045
OMIM:102510	HP:0000006
OMIM:102510	HP:0000175
OMIM:102510	HP:0000767
OMIM:102510	HP:0001199
OMIM:102510	HP:0001241
OMIM:102510	HP:0001770
OMIM:102510	HP:0002652
OMIM:102510	HP:0004601
OMIM:102510	HP:0004614
OMIM:102510	HP:0006101
OMIM:102510	HP:0008368
OMIM:102510	HP:0009467
OMIM:102510	HP:0009611
OMIM:102510	HP:0009778
OMIM:102510	HP:0009882
OMIM:102510	HP:0011304
OMIM:102510	HP:0100490
OMIM:102510	HP:0100543
OMIM:102520	HP:0001180
OMIM:102520	HP:0012210
OMIM:102530	HP:0000798
OMIM:102530	HP:0000798
OMIM:102530	HP:0003251
OMIM:102530	HP:0003251
OMIM:102530	HP:0011961
OMIM:102530	HP:0011962
OMIM:102530	HP:0012205
OMIM:102530	HP:0012873
OMIM:102650	HP:0000006
OMIM:102650	HP:0001163
OMIM:102650	HP:0001231
OMIM:102650	HP:0009380
OMIM:102650	HP:0009778
OMIM:102660	HP:0000006
OMIM:102660	HP:0000772
OMIM:102660	HP:0000940
OMIM:102660	HP:0002644
OMIM:102660	HP:0002653
OMIM:102660	HP:0002716
OMIM:102660	HP:0002757
OMIM:102660	HP:0002797
OMIM:102660	HP:0002823
OMIM:102660	HP:0002896
OMIM:102660	HP:0002991
OMIM:102660	HP:0002992
OMIM:102660	HP:0003063
OMIM:102660	HP:0003103
OMIM:102660	HP:0006501
OMIM:102660	HP:0010622
OMIM:102660	HP:0011001
OMIM:102660	HP:0012062
OMIM:102660	HP:0100242
OMIM:102660	HP:0100526
OMIM:102700	HP:0000007
OMIM:102700	HP:0000246
OMIM:102700	HP:0000833
OMIM:102700	HP:0000907
OMIM:102700	HP:0000926
OMIM:102700	HP:0001442
OMIM:102700	HP:0001508
OMIM:102700	HP:0001744
OMIM:102700	HP:0001880
OMIM:102700	HP:0001890
OMIM:102700	HP:0001967
OMIM:102700	HP:0001973
OMIM:102700	HP:0002014
OMIM:102700	HP:0002090
OMIM:102700	HP:0002099
OMIM:102700	HP:0002102
OMIM:102700	HP:0002240
OMIM:102700	HP:0002644
OMIM:102700	HP:0002718
OMIM:102700	HP:0002720
OMIM:102700	HP:0002841
OMIM:102700	HP:0002850
OMIM:102700	HP:0003212
OMIM:102700	HP:0004429
OMIM:102700	HP:0004430
OMIM:102700	HP:0004430
OMIM:102700	HP:0005281
OMIM:102700	HP:0005352
OMIM:102700	HP:0005359
OMIM:102700	HP:0005365
OMIM:102700	HP:0005365
OMIM:102700	HP:0005424
OMIM:102700	HP:0005652
OMIM:102700	HP:0008348
OMIM:102700	HP:0011920
OMIM:102700	HP:0011921
OMIM:102700	HP:0012191
OMIM:102700	HP:0012546
OMIM:102700	HP:0030273
OMIM:102700	MP:0001730
OMIM:102700	MP:0001802
OMIM:102700	MP:0002536
OMIM:102700	MP:0005540
OMIM:102700	MP:0008045
OMIM:102700	MP:0008688
OMIM:102700	MP:0012174
OMIM:102730	HP:0000006
OMIM:102730	HP:0001878
OMIM:102730	HP:0002149
OMIM:102730	HP:0004446
OMIM:102730	HP:0004823
OMIM:102730	HP:0030270
OMIM:102770	HP:0000006
OMIM:102770	HP:0001319
OMIM:102770	HP:0001324
OMIM:102770	HP:0003198
OMIM:102770	HP:0003710
OMIM:102770	HP:0009020
OMIM:102800	HP:0000006
OMIM:102800	HP:0001930
OMIM:102900	HP:0000006
OMIM:102900	HP:0001876
OMIM:102900	HP:0001901
OMIM:102900	HP:0001903
OMIM:102900	HP:0001903
OMIM:102900	HP:0001913
OMIM:102900	HP:0001913
OMIM:102900	HP:0011873
OMIM:102900	HP:0030271
OMIM:102900	MP:0000228
OMIM:102900	MP:0002417
OMIM:103050	HP:0000007
OMIM:103050	HP:0000154
OMIM:103050	HP:0000219
OMIM:103050	HP:0000248
OMIM:103050	HP:0000319
OMIM:103050	HP:0000343
OMIM:103050	HP:0000369
OMIM:103050	HP:0000463
OMIM:103050	HP:0000486
OMIM:103050	HP:0000639
OMIM:103050	HP:0000717
OMIM:103050	HP:0000718
OMIM:103050	HP:0000742
OMIM:103050	HP:0000748
OMIM:103050	HP:0000750
OMIM:103050	HP:0000752
OMIM:103050	HP:0000817
OMIM:103050	HP:0000852
OMIM:103050	HP:0001249
OMIM:103050	HP:0001252
OMIM:103050	HP:0001272
OMIM:103050	HP:0001336
OMIM:103050	HP:0001348
OMIM:103050	HP:0001510
OMIM:103050	HP:0002059
OMIM:103050	HP:0002066
OMIM:103050	HP:0002156
OMIM:103050	HP:0002179
OMIM:103050	HP:0002540
OMIM:103050	HP:0002904
OMIM:103050	HP:0002904
OMIM:103050	HP:0003131
OMIM:103050	HP:0003159
OMIM:103050	HP:0003159
OMIM:103050	HP:0003196
OMIM:103050	HP:0003202
OMIM:103050	HP:0003593
OMIM:103050	HP:0003737
OMIM:103050	HP:0004789
OMIM:103050	HP:0005487
OMIM:103050	HP:0006808
OMIM:103050	HP:0011344
OMIM:103050	HP:0012024
OMIM:103050	HP:0040082
OMIM:103050	HP:0100502
OMIM:103050	MP:0005638
OMIM:103050	MP:0005654
OMIM:103100	HP:0000006
OMIM:103100	HP:0001265
OMIM:103100	HP:0012074
OMIM:103200	HP:0000006
OMIM:103200	HP:0000217
OMIM:103200	HP:0000739
OMIM:103200	HP:0000821
OMIM:103200	HP:0000958
