CONDITION_ID	GENE_ID
OMIM:125851	ENSG00000101076|ENSG00000106331|ENSG00000106633|ENSG00000108753|ENSG00000135100|ENSG00000136573|ENSG00000139515|ENSG00000162992|ENSG00000170835|ENSG00000172059|ENSG00000254647|ENSG00000275410
OMIM:125852	ENSG00000049768|ENSG00000089127|ENSG00000134242|ENSG00000134460|ENSG00000135100|ENSG00000160791|ENSG00000163599|ENSG00000172071|ENSG00000177688|ENSG00000254647
OMIM:125853	ENSG00000006071|ENSG00000073792|ENSG00000101076|ENSG00000104918|ENSG00000105221|ENSG00000106331|ENSG00000106633|ENSG00000108753|ENSG00000109501|ENSG00000115159|ENSG00000121653|ENSG00000132170|ENSG00000134640|ENSG00000135100|ENSG00000136244|ENSG00000137309|ENSG00000139515|ENSG00000142330|ENSG00000145996|ENSG00000148737|ENSG00000154415|ENSG00000162992|ENSG00000163581|ENSG00000164756|ENSG00000166035|ENSG00000169047|ENSG00000171105|ENSG00000181856|ENSG00000185950|ENSG00000187486|ENSG00000196396|ENSG00000197594|ENSG00000215644|ENSG00000275410
OMIM:126200	ENSG00000067182|ENSG00000225824|ENSG00000236884|ENSG00000276977
OMIM:126600	ENSG00000007062|ENSG00000011465|ENSG00000088836|ENSG00000115020|ENSG00000115380|ENSG00000120708|ENSG00000120942|ENSG00000125850|ENSG00000148516|ENSG00000171812|ENSG00000184292|ENSG00000186442|ENSG00000187079|ENSG00000263243
OMIM:126700	ENSG00000000971
OMIM:127000	ENSG00000108821|ENSG00000162337|ENSG00000166801|ENSG00000282984
OMIM:127300	ENSG00000049089|ENSG00000059377|ENSG00000077782|ENSG00000079616|ENSG00000092758|ENSG00000100985|ENSG00000105664|ENSG00000109705|ENSG00000111199|ENSG00000112280|ENSG00000132031|ENSG00000137601|ENSG00000139219|ENSG00000142798|ENSG00000143387|ENSG00000143815|ENSG00000155850|ENSG00000157766|ENSG00000160801|ENSG00000161217|ENSG00000162337|ENSG00000162733|ENSG00000165458|ENSG00000167941|ENSG00000176022|ENSG00000185960|ENSG00000196365|ENSG00000196459|ENSG00000196924|ENSG00000206290|ENSG00000217930|ENSG00000235708|ENSG00000269900
OMIM:127400	ENSG00000160710
OMIM:127550	ENSG00000092330|ENSG00000130826|ENSG00000141499|ENSG00000164362|ENSG00000182117|ENSG00000258366|ENSG00000270141
OMIM:127700	ENSG00000137261|ENSG00000256061
OMIM:127750	ENSG00000074317|ENSG00000145335|ENSG00000262446
OMIM:128100	ENSG00000075624|ENSG00000104833|ENSG00000105409|ENSG00000117394|ENSG00000127990|ENSG00000131931|ENSG00000131979|ENSG00000136827|ENSG00000147133|ENSG00000180176|ENSG00000180228
OMIM:128101	ENSG00000075624|ENSG00000104833|ENSG00000105409|ENSG00000117394|ENSG00000127990|ENSG00000131931|ENSG00000131979|ENSG00000136827|ENSG00000147133|ENSG00000180176|ENSG00000180228
OMIM:128200	ENSG00000116096|ENSG00000167371
OMIM:128230	ENSG00000075624|ENSG00000104833|ENSG00000105409|ENSG00000117394|ENSG00000127990|ENSG00000131931|ENSG00000131979|ENSG00000136827|ENSG00000147133|ENSG00000180176|ENSG00000180228
OMIM:128235	ENSG00000075624|ENSG00000104833|ENSG00000105409|ENSG00000117394|ENSG00000127990|ENSG00000131931|ENSG00000131979|ENSG00000136827|ENSG00000147133|ENSG00000180176|ENSG00000180228
OMIM:129400	ENSG00000073282
OMIM:129490	ENSG00000073009|ENSG00000135960|ENSG00000158813|ENSG00000269335
OMIM:129500	ENSG00000062038|ENSG00000068078|ENSG00000081277|ENSG00000091409|ENSG00000100906|ENSG00000121742|ENSG00000121879|ENSG00000132470|ENSG00000133703|ENSG00000135443|ENSG00000135925|ENSG00000165733|ENSG00000174775|ENSG00000186847|ENSG00000213281|ENSG00000269335|ENSG00000276536
OMIM:130000	ENSG00000108821|ENSG00000130635|ENSG00000204262
OMIM:130020	ENSG00000168542
OMIM:130050	ENSG00000168542
OMIM:130060	ENSG00000027847|ENSG00000083444|ENSG00000087116|ENSG00000108821|ENSG00000164692|ENSG00000165915|ENSG00000229353|ENSG00000233323
OMIM:130070	ENSG00000027847|ENSG00000083444|ENSG00000087116|ENSG00000108821|ENSG00000164692|ENSG00000165915|ENSG00000229353|ENSG00000233323
OMIM:130600	ENSG00000159023|ENSG00000163554
OMIM:130650	ENSG00000129757|ENSG00000130600|ENSG00000165671|ENSG00000269821|ENSG00000273707
OMIM:130900	ENSG00000064195|ENSG00000067836|ENSG00000108950|ENSG00000125363|ENSG00000132464|ENSG00000137674|ENSG00000140090|ENSG00000166415|ENSG00000167749|ENSG00000174792|ENSG00000180921|ENSG00000196878|ENSG00000273889
OMIM:131100	ENSG00000133895
OMIM:131300	ENSG00000105329
OMIM:131440	ENSG00000134853
OMIM:131705	ENSG00000114270|ENSG00000196611
OMIM:131750	ENSG00000114270|ENSG00000196611
OMIM:131760	ENSG00000132470|ENSG00000151914|ENSG00000178209|ENSG00000186081|ENSG00000186847|ENSG00000261109
OMIM:131800	ENSG00000132470|ENSG00000151914|ENSG00000178209|ENSG00000186081|ENSG00000186847|ENSG00000261109
OMIM:131850	ENSG00000114270|ENSG00000196611
OMIM:131900	ENSG00000132470|ENSG00000151914|ENSG00000178209|ENSG00000186081|ENSG00000186847|ENSG00000261109
OMIM:131950	ENSG00000132470|ENSG00000151914|ENSG00000178209|ENSG00000186081|ENSG00000186847|ENSG00000261109
OMIM:131960	ENSG00000132470|ENSG00000151914|ENSG00000178209|ENSG00000186081|ENSG00000186847|ENSG00000261109
OMIM:132000	ENSG00000114270|ENSG00000196611
OMIM:132400	ENSG00000049089|ENSG00000059377|ENSG00000077782|ENSG00000079616|ENSG00000092758|ENSG00000100985|ENSG00000105664|ENSG00000109705|ENSG00000111199|ENSG00000112280|ENSG00000132031|ENSG00000137601|ENSG00000139219|ENSG00000142798|ENSG00000143387|ENSG00000143815|ENSG00000155850|ENSG00000157766|ENSG00000160801|ENSG00000161217|ENSG00000162337|ENSG00000162733|ENSG00000165458|ENSG00000167941|ENSG00000176022|ENSG00000185960|ENSG00000196365|ENSG00000196459|ENSG00000196924|ENSG00000206290|ENSG00000217930|ENSG00000235708|ENSG00000269900
OMIM:132450	ENSG00000122482|ENSG00000130489|ENSG00000139219|ENSG00000139540|ENSG00000163956|ENSG00000164306
OMIM:132600	ENSG00000132781|ENSG00000168036
OMIM:132700	ENSG00000083799|ENSG00000091483|ENSG00000213281|ENSG00000276536
OMIM:132800	ENSG00000106799
OMIM:132900	ENSG00000065534|ENSG00000107796|ENSG00000133392|ENSG00000185532
OMIM:133020	ENSG00000169432
OMIM:133100	ENSG00000096968|ENSG00000111252|ENSG00000187266
OMIM:133190	ENSG00000012174|ENSG00000067182|ENSG00000087460|ENSG00000118402|ENSG00000121552|ENSG00000132963|ENSG00000136689|ENSG00000142405|ENSG00000156052|ENSG00000162711|ENSG00000163104|ENSG00000163297|ENSG00000166147|ENSG00000172867|ENSG00000203782
OMIM:133200	ENSG00000106367|ENSG00000152661|ENSG00000188910|ENSG00000189433
OMIM:133239	ENSG00000061337|ENSG00000127870|ENSG00000163513|ENSG00000186153|ENSG00000187323
OMIM:133540	ENSG00000049167|ENSG00000175595|ENSG00000225830
OMIM:133700	ENSG00000113594|ENSG00000151348|ENSG00000160801|ENSG00000182197
OMIM:133701	ENSG00000113594|ENSG00000151348|ENSG00000160801|ENSG00000182197
OMIM:133780	ENSG00000106025|ENSG00000124479|ENSG00000162337|ENSG00000174804
OMIM:134610	ENSG00000103313
OMIM:135100	ENSG00000115170
OMIM:135150	ENSG00000154803
OMIM:135290	ENSG00000107779|ENSG00000132781|ENSG00000134982
OMIM:135300	ENSG00000115904
OMIM:135700	ENSG00000139116|ENSG00000198211|ENSG00000258947
OMIM:135750	ENSG00000073282|ENSG00000105983|ENSG00000106031|ENSG00000108379|ENSG00000128710|ENSG00000136068|ENSG00000154764|ENSG00000156150|ENSG00000169071|ENSG00000169884|ENSG00000173218|ENSG00000196468
OMIM:136000	ENSG00000012174|ENSG00000067182|ENSG00000087460|ENSG00000118402|ENSG00000121552|ENSG00000132963|ENSG00000136689|ENSG00000142405|ENSG00000156052|ENSG00000162711|ENSG00000163104|ENSG00000163297|ENSG00000166147|ENSG00000172867|ENSG00000203782
OMIM:136120	ENSG00000213398
OMIM:136140	ENSG00000080603|ENSG00000136574|ENSG00000164442|ENSG00000183072
OMIM:136630	ENSG00000004848|ENSG00000012061|ENSG00000060642|ENSG00000066084|ENSG00000086758|ENSG00000101773|ENSG00000104884|ENSG00000106688|ENSG00000111199|ENSG00000114209|ENSG00000118058|ENSG00000119042|ENSG00000125675|ENSG00000125835|ENSG00000126012|ENSG00000132549|ENSG00000134323|ENSG00000136280|ENSG00000141627|ENSG00000143183|ENSG00000143473|ENSG00000147852|ENSG00000150995|ENSG00000151148|ENSG00000152217|ENSG00000156471|ENSG00000158290|ENSG00000158352|ENSG00000167716|ENSG00000169057|ENSG00000169607|ENSG00000172534|ENSG00000172943|ENSG00000178538|ENSG00000189221|ENSG00000196628|ENSG00000281813
OMIM:136680	ENSG00000184937
OMIM:136760	ENSG00000073282|ENSG00000105983|ENSG00000106031|ENSG00000108379|ENSG00000128710|ENSG00000136068|ENSG00000154764|ENSG00000156150|ENSG00000169071|ENSG00000169884|ENSG00000173218|ENSG00000196468
OMIM:136800	ENSG00000088836|ENSG00000148516|ENSG00000166748|ENSG00000171812|ENSG00000273540
OMIM:136880	ENSG00000112619|ENSG00000135437|ENSG00000140522|ENSG00000163914
OMIM:136900	ENSG00000000971|ENSG00000100234|ENSG00000101439|ENSG00000113600|ENSG00000116785|ENSG00000125730|ENSG00000130203|ENSG00000140092|ENSG00000143341|ENSG00000166033|ENSG00000168329|ENSG00000173976|ENSG00000198691|ENSG00000205403|ENSG00000225830|ENSG00000231543|ENSG00000243649|ENSG00000244414|ENSG00000254636
OMIM:137200	ENSG00000169567
OMIM:137215	ENSG00000003400|ENSG00000039068|ENSG00000066468|ENSG00000067082|ENSG00000121879|ENSG00000125347|ENSG00000125538|ENSG00000132781|ENSG00000133703|ENSG00000134982|ENSG00000136689|ENSG00000141736
OMIM:137245	ENSG00000142867
OMIM:137440	ENSG00000171867
OMIM:137550	ENSG00000083799|ENSG00000091483|ENSG00000213281|ENSG00000276536
OMIM:137580	ENSG00000140287|ENSG00000178235
OMIM:137600	ENSG00000054598|ENSG00000164093
OMIM:137750	ENSG00000034971|ENSG00000134987|ENSG00000138061|ENSG00000146926|ENSG00000225950
OMIM:137760	ENSG00000123240|ENSG00000138061
OMIM:137800	ENSG00000138413|ENSG00000139618|ENSG00000141510|ENSG00000141736|ENSG00000171862|ENSG00000182054
OMIM:137920	ENSG00000101076|ENSG00000106331|ENSG00000106633|ENSG00000108753|ENSG00000135100|ENSG00000136573|ENSG00000139515|ENSG00000162992|ENSG00000170835|ENSG00000172059|ENSG00000254647|ENSG00000275410
OMIM:138000	ENSG00000174842
OMIM:138500	ENSG00000084110|ENSG00000100033|ENSG00000100983|ENSG00000105607|ENSG00000112294|ENSG00000115919|ENSG00000119711|ENSG00000120054|ENSG00000123453|ENSG00000124299|ENSG00000124370|ENSG00000124713|ENSG00000132837|ENSG00000135821|ENSG00000139531|ENSG00000146085|ENSG00000151224|ENSG00000151498|ENSG00000155465|ENSG00000159423|ENSG00000159650|ENSG00000163817|ENSG00000174358|ENSG00000175600|ENSG00000177646|ENSG00000178814|ENSG00000186335|ENSG00000187098|ENSG00000196177|ENSG00000198130|ENSG00000243989
OMIM:138800	ENSG00000100697
OMIM:139090	ENSG00000135218|ENSG00000159216|ENSG00000160796
OMIM:139210	ENSG00000109906|ENSG00000133105|ENSG00000141646|ENSG00000248099
OMIM:139300	ENSG00000001497|ENSG00000130948|ENSG00000137869
OMIM:139393	ENSG00000109099
OMIM:140000	ENSG00000073282|ENSG00000105983|ENSG00000106031|ENSG00000108379|ENSG00000128710|ENSG00000136068|ENSG00000154764|ENSG00000156150|ENSG00000169071|ENSG00000169884|ENSG00000173218|ENSG00000196468
OMIM:140300	ENSG00000163599
OMIM:140350	ENSG00000158104
OMIM:140600	ENSG00000106819|ENSG00000125965|ENSG00000132031|ENSG00000162998
OMIM:140700	ENSG00000103335|ENSG00000112077|ENSG00000188536|ENSG00000206172|ENSG00000244734
OMIM:141500	ENSG00000018625|ENSG00000141837|ENSG00000144285
OMIM:141749	ENSG00000196565|ENSG00000213934|ENSG00000244734
OMIM:142330	ENSG00000135100
OMIM:142623	ENSG00000100146|ENSG00000124205|ENSG00000136160|ENSG00000165731|ENSG00000168621|ENSG00000169554|ENSG00000198954
OMIM:142680	ENSG00000012174|ENSG00000067182|ENSG00000087460|ENSG00000118402|ENSG00000121552|ENSG00000132963|ENSG00000136689|ENSG00000142405|ENSG00000156052|ENSG00000162711|ENSG00000163104|ENSG00000163297|ENSG00000166147|ENSG00000172867|ENSG00000203782
OMIM:142690	ENSG00000080815|ENSG00000162736|ENSG00000205155
OMIM:142900	ENSG00000089225|ENSG00000117298|ENSG00000123066|ENSG00000125863|ENSG00000143951|ENSG00000156925|ENSG00000160789|ENSG00000174705|ENSG00000184937|ENSG00000196924|ENSG00000223802
OMIM:142945	ENSG00000043355|ENSG00000064309|ENSG00000074047|ENSG00000138083|ENSG00000164690|ENSG00000177426|ENSG00000185920
OMIM:142946	ENSG00000043355|ENSG00000064309|ENSG00000074047|ENSG00000138083|ENSG00000164690|ENSG00000177426|ENSG00000185920
OMIM:143095	ENSG00000122863
OMIM:143100	ENSG00000171867|ENSG00000197386
OMIM:143200	ENSG00000031544|ENSG00000038427|ENSG00000115474|ENSG00000134376|ENSG00000167995|ENSG00000223953|ENSG00000278570
OMIM:143465	ENSG00000069696|ENSG00000139287|ENSG00000169676
OMIM:143500	ENSG00000241635|ENSG00000242366
OMIM:143880	ENSG00000019186|ENSG00000036828|ENSG00000042753|ENSG00000088256|ENSG00000145675
OMIM:143890	ENSG00000055955|ENSG00000084674|ENSG00000106341|ENSG00000112964|ENSG00000120915|ENSG00000130164|ENSG00000130203|ENSG00000158874|ENSG00000165029
OMIM:144010	ENSG00000055955|ENSG00000084674|ENSG00000106341|ENSG00000112964|ENSG00000120915|ENSG00000130164|ENSG00000130203|ENSG00000158874|ENSG00000165029
OMIM:144200	ENSG00000161798|ENSG00000167768|ENSG00000170465|ENSG00000171403|ENSG00000186832
OMIM:144250	ENSG00000158773|ENSG00000175445
OMIM:144650	ENSG00000110243
OMIM:144700	ENSG00000114026|ENSG00000134086|ENSG00000135100|ENSG00000154803|ENSG00000170881|ENSG00000275410
OMIM:144750	ENSG00000108821|ENSG00000162337|ENSG00000166801|ENSG00000282984
OMIM:145000	ENSG00000133895|ENSG00000134371
OMIM:145001	ENSG00000133895|ENSG00000134371
OMIM:145250	ENSG00000049130|ENSG00000101440|ENSG00000104055|ENSG00000107165|ENSG00000115648|ENSG00000137265|ENSG00000140090|ENSG00000162341|ENSG00000166068|ENSG00000188467|ENSG00000281919
OMIM:145410	ENSG00000100014|ENSG00000101871
OMIM:145500	ENSG00000087274|ENSG00000106258|ENSG00000111664|ENSG00000117298|ENSG00000124212|ENSG00000135744|ENSG00000144891|ENSG00000164867
OMIM:145600	ENSG00000081248|ENSG00000135902|ENSG00000138435|ENSG00000196218|ENSG00000196811
OMIM:145650	ENSG00000151090|ENSG00000165409
OMIM:145680	ENSG00000118271
OMIM:145750	ENSG00000110243|ENSG00000188992
OMIM:145900	ENSG00000105227|ENSG00000109099|ENSG00000122877|ENSG00000158887|ENSG00000169562
OMIM:145980	ENSG00000019186|ENSG00000036828|ENSG00000042753|ENSG00000088256|ENSG00000145675
OMIM:145981	ENSG00000019186|ENSG00000036828|ENSG00000042753|ENSG00000088256|ENSG00000145675
OMIM:146000	ENSG00000068078|ENSG00000106128|ENSG00000140718|ENSG00000142798|ENSG00000143178|ENSG00000175426|ENSG00000259384
OMIM:146110	ENSG00000011275|ENSG00000032444|ENSG00000085224|ENSG00000109163|ENSG00000118873|ENSG00000225830
OMIM:146200	ENSG00000124827|ENSG00000152266
OMIM:146255	ENSG00000017427|ENSG00000060718|ENSG00000081479|ENSG00000100345|ENSG00000100416|ENSG00000105409|ENSG00000105880|ENSG00000107485|ENSG00000121957|ENSG00000133835|ENSG00000135903|ENSG00000139734|ENSG00000162065|ENSG00000165474|ENSG00000177807|ENSG00000186895|ENSG00000197535|ENSG00000198246|ENSG00000261155
OMIM:146300	ENSG00000162551
OMIM:146500	ENSG00000173085
OMIM:146510	ENSG00000106571|ENSG00000166813
OMIM:146520	ENSG00000062038|ENSG00000080503|ENSG00000122026|ENSG00000139648|ENSG00000139679|ENSG00000149418|ENSG00000154856|ENSG00000163898|ENSG00000168453|ENSG00000170484|ENSG00000175065|ENSG00000182004|ENSG00000203883|ENSG00000237123
OMIM:146550	ENSG00000062038|ENSG00000080503|ENSG00000122026|ENSG00000139648|ENSG00000139679|ENSG00000149418|ENSG00000154856|ENSG00000163898|ENSG00000168453|ENSG00000170484|ENSG00000175065|ENSG00000182004|ENSG00000203883|ENSG00000237123
OMIM:146590	ENSG00000167768
OMIM:146700	ENSG00000143631
OMIM:146800	ENSG00000012174|ENSG00000067182|ENSG00000087460|ENSG00000118402|ENSG00000121552|ENSG00000132963|ENSG00000136689|ENSG00000142405|ENSG00000156052|ENSG00000162711|ENSG00000163104|ENSG00000163297|ENSG00000166147|ENSG00000172867|ENSG00000203782
OMIM:147050	ENSG00000077238|ENSG00000103522|ENSG00000113249|ENSG00000133710|ENSG00000136147|ENSG00000137364|ENSG00000146070|ENSG00000149534|ENSG00000174175
OMIM:147060	ENSG00000105397|ENSG00000107099|ENSG00000168610
OMIM:147250	ENSG00000135925|ENSG00000148606|ENSG00000158813|ENSG00000163132|ENSG00000164690|ENSG00000168646|ENSG00000198807
OMIM:147480	ENSG00000005471|ENSG00000073734|ENSG00000081923|ENSG00000119139|ENSG00000263298
OMIM:147750	ENSG00000101115
OMIM:147891	ENSG00000068078|ENSG00000087245|ENSG00000092330|ENSG00000100934|ENSG00000120370|ENSG00000121075|ENSG00000133937|ENSG00000141655|ENSG00000157766|ENSG00000166147|ENSG00000166801|ENSG00000176842|ENSG00000204103
OMIM:147920	ENSG00000143627|ENSG00000167548|ENSG00000262785
OMIM:147950	ENSG00000011201|ENSG00000077782|ENSG00000101292|ENSG00000107831|ENSG00000163421|ENSG00000171316
OMIM:148000	ENSG00000136244
OMIM:148050	ENSG00000167522
OMIM:148190	ENSG00000007372|ENSG00000165474
OMIM:148210	ENSG00000007372|ENSG00000165474
OMIM:148300	ENSG00000100987
OMIM:148350	ENSG00000017427|ENSG00000060718|ENSG00000081479|ENSG00000100345|ENSG00000100416|ENSG00000105409|ENSG00000105880|ENSG00000107485|ENSG00000121957|ENSG00000133835|ENSG00000135903|ENSG00000139734|ENSG00000162065|ENSG00000165474|ENSG00000177807|ENSG00000186895|ENSG00000197535|ENSG00000198246|ENSG00000261155
OMIM:148500	ENSG00000129667
OMIM:148600	ENSG00000096696|ENSG00000103591|ENSG00000126233|ENSG00000134760|ENSG00000167768|ENSG00000169218
OMIM:148700	ENSG00000096696|ENSG00000103591|ENSG00000126233|ENSG00000134760|ENSG00000167768|ENSG00000169218
OMIM:148820	ENSG00000019549|ENSG00000100146|ENSG00000124205|ENSG00000135903|ENSG00000136160|ENSG00000187098|ENSG00000198732
OMIM:149200	ENSG00000165474
OMIM:149400	ENSG00000022267|ENSG00000092054|ENSG00000109846|ENSG00000133805|ENSG00000134324|ENSG00000145888|ENSG00000155380|ENSG00000155657|ENSG00000281917
OMIM:149730	ENSG00000066468|ENSG00000068078|ENSG00000070193
OMIM:150250	ENSG00000136068
OMIM:150400	ENSG00000135925|ENSG00000148606|ENSG00000158813|ENSG00000163132|ENSG00000164690|ENSG00000168646|ENSG00000198807
OMIM:150600	ENSG00000139219
OMIM:150800	ENSG00000083799|ENSG00000091483|ENSG00000213281|ENSG00000276536
OMIM:151050	ENSG00000004848|ENSG00000012061|ENSG00000060642|ENSG00000066084|ENSG00000086758|ENSG00000101773|ENSG00000104884|ENSG00000106688|ENSG00000111199|ENSG00000114209|ENSG00000118058|ENSG00000119042|ENSG00000125675|ENSG00000125835|ENSG00000126012|ENSG00000132549|ENSG00000134323|ENSG00000136280|ENSG00000141627|ENSG00000143183|ENSG00000143473|ENSG00000147852|ENSG00000150995|ENSG00000151148|ENSG00000152217|ENSG00000156471|ENSG00000158290|ENSG00000158352|ENSG00000167716|ENSG00000169057|ENSG00000169607|ENSG00000172534|ENSG00000172943|ENSG00000178538|ENSG00000189221|ENSG00000196628|ENSG00000281813
OMIM:151100	ENSG00000132155|ENSG00000157764|ENSG00000179295
OMIM:151210	ENSG00000068078|ENSG00000139219
OMIM:151623	ENSG00000141510|ENSG00000183765
OMIM:151660	ENSG00000132170|ENSG00000160789|ENSG00000166819|ENSG00000187288
OMIM:152700	ENSG00000072694|ENSG00000117322|ENSG00000128604|ENSG00000134242|ENSG00000138378|ENSG00000143226|ENSG00000163599|ENSG00000163687|ENSG00000169896|ENSG00000187554|ENSG00000213689|ENSG00000213918|ENSG00000276977
OMIM:152950	ENSG00000138160
OMIM:153100	ENSG00000037280|ENSG00000150630|ENSG00000198835
OMIM:153400	ENSG00000176692
OMIM:153480	ENSG00000171862
OMIM:153550	ENSG00000164587
OMIM:153600	ENSG00000172936
OMIM:153670	ENSG00000169704|ENSG00000185245|ENSG00000203618
OMIM:153700	ENSG00000081148|ENSG00000112619|ENSG00000112706|ENSG00000167995
OMIM:153800	ENSG00000000971|ENSG00000100234|ENSG00000101439|ENSG00000113600|ENSG00000116785|ENSG00000125730|ENSG00000130203|ENSG00000140092|ENSG00000143341|ENSG00000166033|ENSG00000168329|ENSG00000173976|ENSG00000198691|ENSG00000205403|ENSG00000225830|ENSG00000231543|ENSG00000243649|ENSG00000244414|ENSG00000254636
OMIM:154020	ENSG00000109667|ENSG00000137731|ENSG00000138798|ENSG00000163817|ENSG00000164007|ENSG00000174358|ENSG00000186335|ENSG00000197891
OMIM:154400	ENSG00000143368
OMIM:154500	ENSG00000070814|ENSG00000102967|ENSG00000108883|ENSG00000171453|ENSG00000186184
OMIM:154700	ENSG00000166147|ENSG00000184634
OMIM:154780	ENSG00000017427|ENSG00000060718|ENSG00000081479|ENSG00000100345|ENSG00000100416|ENSG00000105409|ENSG00000105880|ENSG00000107485|ENSG00000121957|ENSG00000133835|ENSG00000135903|ENSG00000139734|ENSG00000162065|ENSG00000165474|ENSG00000177807|ENSG00000186895|ENSG00000197535|ENSG00000198246|ENSG00000261155
OMIM:154800	ENSG00000157404
OMIM:155240	ENSG00000165731|ENSG00000198400
OMIM:155255	ENSG00000107882|ENSG00000117425|ENSG00000134982|ENSG00000139618|ENSG00000168036
OMIM:155310	ENSG00000025708|ENSG00000163017|ENSG00000166250|ENSG00000196924
OMIM:155600	ENSG00000147889|ENSG00000171862
OMIM:155601	ENSG00000147889|ENSG00000171862
OMIM:155755	ENSG00000147889
OMIM:155950	ENSG00000174106
OMIM:156200	ENSG00000081189|ENSG00000088367|ENSG00000099956|ENSG00000101126|ENSG00000102974|ENSG00000117713|ENSG00000127616|ENSG00000129910|ENSG00000130294|ENSG00000149571|ENSG00000157540|ENSG00000158321|ENSG00000166862|ENSG00000168036|ENSG00000168137|ENSG00000175115|ENSG00000176884|ENSG00000177030|ENSG00000179456|ENSG00000197102|ENSG00000197283|ENSG00000204406|ENSG00000227460|ENSG00000261992|ENSG00000273079|ENSG00000282712
OMIM:156240	ENSG00000142867|ENSG00000184937
