GENE_ID	CONDITION_ID
2473	7869|9018|9019|10158|10159|17070|19776|19777|23334
2478	9812|10074
2479	9299
2481	18722
2484	19080
2489	2225
2491	15088
2492	5479|16795|22533
2496	11814
2499	15752
25	20566
250	3860|3861|3994
2500	17657|17665
2501	15755
2504	24155
2505	5357
2506	11704
2507	10961|12927
2508	3082|10746|13757
2510	15406|17104|17826|17827|18398
2511	5072
2512	2244|2245|2247|8241|17839
2513	1845|2929|5317|16613
2515	10029|10118|14574|19560
2516	3638|7325
2518	6059
2520	17005
2522	4792
2523	5213
2524	19793
2527	15493|17083
2531	6817
2534	968|5783|11865|13696|14630
2535	8010|17837
2539	3646|5576|8259
254	2551|7405
2540	17207
2541	10487|10492
2545	1312|3380|3381|4318|5325|6725|7422|7432|9575|9576|9577|9721|11198|12975|21535
2546	15337
2547	16326
2548	1100|3986|5212|5303|12831|13271|19690|19693|20050|20865
2549	20191|20192|24832
2552	12861
2553	23483
2554	15490
2555	19620
2556	16216
2557	7796
2558	5005|6044|19885
256	19639
2561	944|4153|17336
2562	8428|23790
2568	15084|16276|20052|20053|21546
2570	15040|18770
2571	15078|15426
2573	10121
2574	14996
2577	11839
2579	1848
258	18359
2583	14125
2584	4324
2585	10651|10899|10900
2586	22100
2587	4928|7941|18478|23545|23546
2588	874|11956
259	9076|15484|19437
2590	23677
2591	7446|13240|14859|16266|18690|22340
2594	9359
2596	18496
2597	2406|4046|10493|10494|10495|18948|21549
2598	2849|10122
2599	7902
260	20558
2603	18377
2604	1383|2327|8799|11365|21566|21804
2605	15770
2606	23376
2608	19407
2609	18850
261	10656|20197
2611	22049
2612	14777
2613	8569
2614	17269
2615	5031
2616	119|120|121|472|473|474|11623
2618	13389|13752|13771
2619	8284|8302|8814|14817
2620	3003|3004|11068|12984|14079|14082|21946
2621	4429|7600|23842
2626	22019
2630	7525|8021|18843|23572
2633	10103|17740
2636	6438|6806|10906|10907|10908|11973|11974
2637	16929
2638	22124
2639	16874
264	942|943|1078|5449|10772|11061|12779|12780|17008|17009|17339|17340|17345|22976
2640	14260|22848
2641	586|17096
2645	17935|23160
2650	18868|23738
2651	6599
2652	20367
2654	6673|12521
2655	11268
2656	22150
2658	720|9228
266	333|937|5653|16687|17389|22593|22594
2661	9257|11126|11127
2662	16066
2663	14257|16306
2664	22188
2667	90|91|92|1281|9503|9504|14614|14615|18139|18140
2669	5340|5342|19779
267	2300|3938|4602|4603|7316|7317|12846|17405|21451
2670	12583
2671	2507|6679|16483
2672	15857
2675	17561
2676	23307
2677	23327
2678	17968|21076
2679	22120
268	11721|20745
2680	1553|2040|11899|11900|11901|13203|13204|15541|15542|20667|21057|21058
2682	16903
2685	674|15335
2686	2133|3565
2687	18187|18188|18787
2689	4958|4959|17195|19957|22539|22541
269	971|2151|3568|10777|17810
2692	18441|23458
2694	6881|8894|10606
2695	22179
2696	16340|20501
2697	10314
2698	2254
2699	5978|18455|18456|18457|18458|18459|20533
27	11477|21939
270	4201
2700	11693|20642
2701	17350|24547
2703	15223|22972
2706	15828|21545
271	11621
2711	15100|15135
2712	10260
2715	5123
2718	5148|5149|6732|9827|16979|17050|17292
2719	22233
2720	1211|1247
2722	22609
2723	7916|9765|11159|12636
2724	12039|16486
2726	3729|9065
2727	21873
2728	11539
2729	12601|13798
273	11202
2731	4150|5431|8896|13420
2736	4763|21448|21829
2738	22689
2739	12139
274	6757|12243
2744	1860|2137|2152
2745	10262
2747	15750
2749	8514|19210|20443
2750	14958
2752	23519
2753	17747
2755	7319|8816
2756	2879|2880|5262
2759	8754
2760	15670
2762	15756
2763	16441
2768	13392|13484
2770	12976|16242|16243|16244
2771	16449
2772	24331
2773	15272|16681|22040
2775	16014
2777	19978
2779	772
278	18921
2780	806
2785	23191
2789	3561|10887|17890|20507|23130
279	16077|16561|18027
2790	2396|13660
2791	5190|19898|21317|24063
2793	5411|6065|10534
2794	1449|2573|13861
2795	2947|4144|4411|6989|8344|12639|14348
2796	10650|11348|13964|13965|17155
2797	15558
2798	1221|21539
2799	13605|13800|15854
28	5330|13496
280	15876|17099
2800	7823|13248
2802	23180
2804	1411|1419|4757|5850|6819|6820|16453|24047
2805	1085
2806	4285
2807	21787
2808	16078|16113|16274
2809	24036|24364
2813	16988|24396
2814	19943
2815	7645|18483|19867
2817	1340|2971|9203|13274|21478
2820	5440|5441|12677
2823	20608|20744
2825	8114
283	17087|18092
2831	16385|20861
2832	13712
2834	14570
2835	18345
2837	23684
2840	1422|9029
2841	8611|9134|12807
2842	19643
2848	11464|11465|20702|23537
2849	1414
285	23168
2851	16751|21318
2852	3768|21572
2853	13497|14128|14130
2854	9642
2855	8553|12246|13206
2859	8107|16519|18008
2864	8620
287	17939|23039
2870	3611|3612|18366
2872	5514
2874	8404
2876	3668|3669
2877	9083
2878	9234|13920|18972|20438
2880	4447|4449|11069|11378|11447|23517
2881	13039|15740|17189|20607|20672|20674|20675
2883	8067|8903|10392|21259
2886	4722
2888	925|2985|2986|2987|2988|2989
2889	14593|16815
289	6695|11562|11564
2890	11399|18552
2892	23555
2894	7649
2895	2358|2370|8385|9582
2896	4092|8177|11120
2897	18585
2899	9851
2903	3704
2904	8697
2905	24689
2908	23393
291	8957|21376|24651
2914	7580|8683
2916	23573|23574
292	1087|2323
2922	24388
2923	24643
2924	11408
2927	17793
2928	12625
2929	7198
2930	8927
2931	18165|24294
2932	6659|9630|13277
2935	23315
2937	21993
2942	1071|1245|2251|3358|3359|3360|3361|11405|19447
2943	3116|6180|11272
2944	17814
2945	5721|21273
2946	7861|8456
2947	5285
2948	5559
2949	22543
295	19509
2954	20858
2956	17912
2957	11475|12905
2958	2838
296	2689|23973
2962	13455|13544|16076|17390|24404
2963	6969|11331
2964	1055|1350|8491|14135|20868|20869|22444
2968	18034|18229
2970	21747
2971	4595|4596|5124|5490|7167|7947|7948|11173|11174|11188|18396|18606|19162
2972	1930|9048|19227
2973	13581
2974	6999|7661
2977	7615
298	8887|11996|16379|19163
2981	3909|17892|21413|23514|23515|24291
2983	5251|11719|20171|20172
2986	542|7403
2988	11467|15588|22802|24114
2992	12224|15459|17067|19417|20088|22442
2993	17828|24033
2996	2103|16525
300	15400
3000	3574|3580|4332|21300
3002	16703
3006	17617
3007	6305
3008	4257
301	8648|8823|8824|15149|21240
3012	18601|21749
3013	4663|6637|6638
3014	15535|16755|16756|19807|20821
3015	7229|12684|24732
3018	18840|18841|18842
302	4758|4759|4762|5750
3021	17409
3022	4209
3024	961|1287|1760
3025	5700|7582
3030	1073|8826|9434|10186|10328|11114|20579|23401|23402|24163
3035	3268|15842
3036	1037|5210
3039	2264
304	9983|10183
3040	14278|16540
3041	3855|12294|22329
3045	14327|16153|18485
3046	3071|17732
3049	8618
305	1546|1655|1656|2153|2154|2192|3351|3496|4106|8499|11105|11702|12396|13090|16167|19314|20980|20981
3050	1014|4491|8139|22870|24773
3053	3992
3054	10596
3055	20545
3056	7624|12844|12921
3058	9209|10769
3059	7650|12565|12566|17501
306	3204|4444|4445
3061	12140|21091|21092|24428
3062	9380|12647|16658|16754
3065	6252|9986
3067	14551
3069	23420
307	3820|3824|3825|3826|8197|8198|18479|18498|20382|21592|21593|21594|23242|23542|24006
3072	22200
3074	9735
3075	8174|14407|18702|18703|18704
3076	18794
308	9265|9266|10376
3080	12696|15421|22131
3082	1613|1614|1615|8062|12245|14607|16445
3083	19741|21764
3084	11416
3085	4109
3088	1212|4396|6708|10521|11000
3090	755|2681|10598|10599|10821|10822|19422|19434|19438|20091|20122|20372|20958|24244
3092	1438|3785|3786|5497|15552
3094	4246|8162
3096	9596
3097	18570|20246|22597
3098	24585
3099	105|106
31	5263|10917
3100	18083
3103	7715|21924
3105	3771|18278
3106	2832|3766|4836|5910|18701
3107	1342|1621|1623|1624|2993|5768|5769|7588|7589|8362|8363|8364|8576|8577|8579|8580
3109	9476|10000
311	5552|24402
3110	3425|15692
3111	1250|1478|2218|2608|8261|11674|17310|18863
3112	2590
3113	1270|1324|1607|4632|4633|4634|4635|4636|4637|7442
3114	1601|5172|6921|17254|17255
3115	2273|2274|12828|12931|16169
3116	2568|12261|12262|12263
3117	2567
3119	22080
312	14725
3121	9164|10508
3122	16101
3124	1120|2579|2580|2637|2638|8559
3126	3406|4197
3127	23667
3128	12258|13646
3129	16254
313	2453|6846|16800|21524
3130	20018|20019
3131	6266|12312|14580
3133	679
3136	10738|12510|14033|22542
3137	6627
3138	8517|10944|12354
3139	3503|3510|3511
314	14799
3141	409|20344
3143	3250
3145	10052
3146	12348|20840|22716
3147	10718|12518
315	924|2259
3151	17787
3153	23595
3155	4964
3156	4756|6816|14733
3157	18783|24485
3159	23064
3160	8332
3161	4599|7685|14781|17167
3162	8367
3163	4045|12681|20549|22287
3164	10221
3168	16512
3169	6789
3172	1084|24578
3175	9092|11397|11959|21585
3176	8329|10473|10474|10475
3179	13171
3180	8141|23158
3183	19767
3184	4696
3185	22058
3186	4195|6081|6082|13537|14221|16502
3187	14133
3189	18574|24722
319	9063|10977
3190	4019
3191	6628|7863
3196	22317
3197	14717|16260|20985
3198	1189|2618|6026|6151|6223|6231|6237|8555|12889|14150|22782
3199	18808
320	18307
3201	11070
3202	297|298|299|300|301|302|303|304|305|306|4119|4448|11589|11849|12178|13346|19736
3209	18068|18233|21171
3211	3703|12289
3212	23575
3213	6282
3214	1228|1873|3391|3392|3393|3394|6836|7296|7297|7298|7299|7300|7301|7302|7303|7304|7305|7306|7739|10410|10411|11638|11639|13835|15603|17398|23850
3218	22826
3219	4992|4993
322	21373
3220	15167
3221	6832
3223	5946|21664
3224	2018|12678|17032
3225	9347|11287|20054|20055
3228	14982
323	24366
3234	5071|9958|10278|12550|14343|18769|21752|21802
3236	7197|7749
3237	6197|19806
3238	21995
3239	24416
324	3898|8238
3240	11666|11667|15942|22791
3243	3728|5055
3244	24690|24691
3245	8204
3246	7308|11809|17137|24424
3247	3413|3414|3415|8110|11924|11925
3248	5248
3251	6268
3253	16709
3255	14462|14463|20105|22582|22583|24704
3258	21889
326	5507
3260	24150
3261	5542
3263	24|25|26|27|28|382|1135|1136|1137|1138|1139|1140|1141|1142|1143|1144|1145|1146|1147|1148|1149|1150|1151|1152|1153|1154|1155|1156|1157|1158|1159|1160|1161|1162|2863|2864|2865|2866|2867|2868|2869|2870|2871|2872|2873|3461|13211|13342|13343|13368|13603|13632|13635|13638|19324|19325|21412|22982
3264	23110
3265	20729
3266	15207
3267	4662|8501|18115
3268	9756|13743
3270	9346
3271	14803|14892|19018
3272	8846|16679
3273	5343|6657
3274	8443
3276	23036|24259
3277	20596|21381
3278	6041
3279	11487|12147
328	12291|12292
3280	12199
3283	21788|24203
3284	8783|8971
3285	2449
3286	15143|15185
3288	3365|10295|12028|21233
3289	2780|2781|3911|3912|7184|8314|12154|16161
3291	636|637|21125
3292	14208
3296	2337|17712|20842|22861|24423
3299	18471
33	7526|12478|23129
330	16438
3300	11749
3301	8933|11422
3305	3283|4531|20999
3306	18648
3307	4334|14500
3309	8781|18123
3311	12371
3312	254|255|399|608|1099|1260|1261|2812|2839|2840|2841|6034|6156|6916|7217|7275|11782|12693|16899|17024|18683|21336
3313	18403|22434
3316	3928
3318	3081|3929
3319	4647
332	17730
3320	11113
3321	5782
3322	1057|9530|24052
3323	21061
3324	19201
3326	1472|1473
3327	1480|2560|2561|2562|2563|2564|7143|16296|16297|16779|17741|23792
3328	22896
3329	10506|10507|10515
3330	595|9110|12049|16277|20846
3331	16211
3333	22532
3336	8414|10418|12323|17247|19492|22754|24598|24599
3337	12811
334	16288
3345	2629|2702
3346	15386|23633
3347	18635
3349	5199|8209|13228|20765|22431|22975|24017
335	9406|16872
3350	4968|12913
3351	7429
3352	14276
3353	17639
3355	16214|18323
3356	16646
3357	17184|17185
3358	1749
336	10425|12516
3361	23999
3364	12603
3366	9295|9306|9651|9809
3369	16771|19556
3371	1578
3373	12410|14929|16870
3381	12508
3383	24450|24451|24452
3384	954
3386	22175
3387	15765
3388	4841
339	3265|12442|12443|12444
3391	6395|7441|16665|18470|24673
3392	11755|11756|17248|17249
3393	9138|9141
3394	16586
3395	15393
3396	3966
3397	17725|22005
34	6113
340	16481
3400	10372|10373|24137
3403	4941|8409
3406	6804
3407	9307
3408	23761
3409	2516
341	23366
3410	15746
3411	11342
3413	2604|8543
3415	4301|16577|22706
3418	8193|21172|24193
3419	3177|5720|19508|23260
3420	8718
3422	20837
3423	3509|10710|10753|11320|17129|17130|18178
3424	1850
3427	12218
3428	6530
3429	16549
343	3795|19615
3431	11930|22834
3432	3859|21962
3433	22436
3434	6991
3436	16450|19140
3438	12787
344	14858
3442	8645
3443	3702|7696
3447	13749
345	2271
3451	14520|16783|16784|20182
3452	4764|4779|11868|13421|13422|13479
3453	16498
3454	2305
3455	13411|22869
3457	852|1815|1816|1817|4485|7177|17319|19485|23034
3459	18103|24066
3461	5231|20350
3462	598|953|2851|3200|3528|3591|12617|12894|17856|17928|18216|18958|21641|23506|24362|24665
3463	2368|6020|12682
3469	2257
3470	8260
3471	9555|11267
3475	14766|15220|19394|21989
3476	17372|24819
3477	3725|14547
3478	24167
348	18898|24213|24409
3480	4386|9484|17102
3481	5069|7172|7173|7174|14953|14954|14955|14956|20708|22917
3482	19995|22184
3483	6235
3486	7314|7315
3487	6604|11203
3488	15346
349	22023
3490	9624
3491	4417|23438
3492	4834|8742
3496	2202
3497	16626
3498	14023|16380
35	8657|10252|10910|12634|13624
3501	243|244|406|1906|1907|5166|5501|10335|19809|21436
3502	156|157|158|460|2041|2139|6633|6927|10897|17054|17055|19078|20526|24346
3503	12099|21922
3504	23507
3505	24246
3506	21501
3508	2064|2352|8578|12732|16171|20460|20461
3510	9985|11310
3511	9159|13198|14990|21464|22876|22877
3516	20167|20168
3517	8941
352	1839|7218|15714|15715
3520	23709
3521	8281|14207
3525	1022|3622|6793|14209|15851|23269
3526	3316
3527	10365
3528	23178
3529	3282|17815
353	5227
3531	1230|14776|24124
3534	19070
3535	2047|2320|6224|12338|12339|12340|12341
3537	989|14970|15501
3538	386|8831|21846
354	3136|16858|19875
3540	7720|14482
3544	4302|5523|8975
3545	8099
3548	5845|13832
355	8535
3551	13955
3552	15700
3553	7400|7453|12546|12547|18943|21583
3554	8594|19280
3556	7999|12814
3557	14957
3559	12989|17007
356	7688|9456|17795
3560	1541|2196|4291|7295|14800|19129|19130
3562	215|362
3563	11017
3564	12351|17720|17721
3565	8326
3569	13402|15063|15430|16896|22660
357	11969
3572	6780|19926
3573	8393|8656|11400|18301
3574	7827
3575	18331
3576	4078|24250
3577	7176
3578	6364|9940
3580	776|4151|12413|14917|17143|17282|21541|21542
3582	8724
3583	22126|22636
3585	4242|10024|17168|21603|21604|21605
3586	6270|17153|23937
3587	14444|15709
3588	20119
3589	12320
3591	4676
3594	14326
3595	23044
3599	11917|16473|17157|17158
3601	10424|13298|18684
3603	21242
3604	13769|15826
3607	7622|13286|14139|23131
3608	5450
3609	10042
361	4065|14537|16193|21565
3610	1077|3811|4626|8981|10317|12209|16268|16269|20588
3611	15590
3612	11872
3613	17040
3614	3807|4588
3615	5468
3616	17208|22528
3617	16898
3618	4457|24235
362	17457
3621	15809|18509|19051|20835
3623	9664
3624	3031
3626	23740
3627	21088
3629	4145|21069
363	19206
3630	8842|14552|16791
3631	23754
3632	9287|21135
3636	8828
3637	3806|5798|10145|15543
3638	10020|13978
3639	15316
364	12237|12327
3640	16710
3643	5691
3644	15024|24090
3645	23722
3646	947|20404
3649	3541|20971
365	8961
3650	12030
3651	12389
3652	18893|19128|21992
3656	3866|3867|6205
3658	16716|20114|22240
3659	5457|10838
366	12244
3661	16332
3663	14129|15271|17914
3664	10922|12330
3666	798|1564|8200|14980|14981|21051
3667	8730
3669	186|187|188|189|491|2011|12965|13169|23263
3671	2226|4709|5073
3673	2695|19469|23797|23798
3678	3848|6642
3679	21823|21824|22068
368	1225|1836|2051|5648|14172|14173|17191|17192
3682	3318|3773|13748
3684	3655
3685	8860|24446
3687	24495
3688	391|9353
3689	17260
3692	6953|13239
3694	7392|8818|9850|10688|14300
3695	21342
3696	11619|11622|12317
3697	18780
37	3243
3700	4074|4079|5992|9250|23079
3701	1018|2026|2083|8319
3702	1017|1582|2286|2389|2390|2391|5644|8231|8232|11825|21277|22942
3703	5513
3704	3440
3706	5530
3707	1444
3709	11019
371	9059|15201
3710	4039
3711	4215|24666
3713	22304
3715	6238|7018
3716	15339
3717	5554|8624|8827
372	22929
3721	10268|11075|15209|17807
3724	1295|2082
3725	7945|19765
3727	15510|16281
3728	3690|4451
373	4487|18565|21568
3730	782|1892|5967
3734	3038|8997|16328|23284|24312
3735	945|1959|1960|4963|10181|10182|10575|10638
3739	3155|4585|4586|4587
374	1408|1409|5443
3740	4530|18505|19606|22901
3742	8439
3746	2365
3747	3756|13973
375	11680|12343|12842|15085|21766
3750	16648
3753	1699|4321|4325|4328|10009|10988|20477|21140
3754	9907
3756	8734|11349
3757	22238
376	12928
3762	982|7391|14352|19563|24489
3764	6164|6165
3767	8028
377	15002|15275
3770	22633
3771	4357|4358|4359|4360|11632|11633|11634|11635|11636
3772	24504
3773	15397|22514|24630
3774	10058
3777	9704
3778	13909
378	5795|6189|7188|8649
3781	18145|18790
3782	4349|4350|4352|4353|4591|16543|17410
3783	12285|17303|23422
3784	9554
3786	11808|15682|21866
3787	23567
3788	122|123|459|12090|18071|18197|18336|22565|24716
3791	13042
3792	3033|3034|3042|11052
3793	6179|15071|15072
3794	11524
3796	15902|22704
3797	23782
3798	14557|15744|16837|21133
38	4480
3801	3096|5990
3802	18580|23496
3804	2949|13237|14074|14075|14587|14589|16767|18147|22642
3805	22112
3806	1326
3808	13386|14950
3809	22224
3813	18689
3815	15441|21184|21185
3816	4368
3820	3664
3821	15498
3822	21839
3823	9753
3824	11599
3827	15479|20649
3828	15004|15218|15232|20199
383	11300|21729
3833	15390
384	4080
3841	10827
3843	1994|4823|9191|9987|10357|10558|19604|22879
3844	3207|3208|3209|3548|5191|5803|5804|12735|14132|14635|18220|18358|22510|23055
3846	1696|17920
3847	12309
3848	3419|3420|3421|8688|8689|10457|11727|12590|14518|18878|21835
3849	19613
3851	24592
3852	6289|6290
3853	1127|1233|9415|17314|22699
3855	5054|13234|20174
3856	13233|14299|14303|14408|20175
3857	15422
3858	13418|15487
386	5462|5463|5464|22958
3860	17949
3861	17293
3862	21360
3863	6696|8225|13747|14131|21921
3865	2558|22335
3867	192|193|194|1175|1176|1177|1653|1654|2150|2806|2807|2808|2809|2810|2811|6856|8361|8608|9697|19096|19097
3868	7949|18002|18628|22592
387	988|2076|2079|2080|6018
3870	16408|24077
3872	24096
3874	804|2463|24170
3875	8022
3877	22721
3879	24271
388	1343|2141
3880	24503
3881	3366|3368|3369|13598|14610|14611
3883	3776|8797|10249|12290|13879
3884	16736
3885	4681|22994
3886	2682
3887	20235|22685
3888	5796|6128|11985
3889	24187
389	21878
3890	3727
3891	23162
3892	7211
3894	20103
3895	21183
3898	11033|12116|15803|17108|18337
3899	12833|19446|21929
39	18316
390	6809|6942
3900	545|8224
3901	2600|3311|3317|12919
3902	23560
3903	18029
3905	8105|16980
3906	22235
3907	12070
3908	7061
3909	23358
391	17753|18093|18265|21791
3910	21767|24322
3912	8862|17952|21516
3914	4134|12482
3915	3610|3615|3617|9946|15645
3916	6893
3920	483|484|902|903|904|7326|7420|9201|23802
3922	10993|13159|22707|23312
3923	2885
3924	2887|2888|16368|21857
3926	5546|20590
3927	11481
3929	4311|5306|24132
393	5085|11728
3930	6167|14205
3931	476|4132|7444
3932	19296
3933	15274|18303
3935	7914|10824|22363
3936	3151|4616|7892|9829|23225
3937	9547|18450
394	10631|21833
3942	18776
3943	15838
3944	9079
3946	2012|2179|2180|2181|2424|4456|4808|4809|12376
3949	8072
395	3581|4320|10866|14078|24028
3950	8682|19211
3952	3559|24189
3954	10972
3956	10865
3957	8523|14704
3958	14421
3959	7755|7756|11994|13465|21647|22368
396	7181|14600|19636
3960	14897|14898
3964	3203
3965	9302|9973
3968	5089|6962|8707|8708|15661|16117|23847
397	8308
3970	17073
3971	19893
3972	16617
3973	23628
3976	18730
3978	13423
3979	5968|5969|6203|7055|7057|17308
398	12382
3980	13860|21446
3981	6028|10147|19483
3986	1939|2460|16539
3988	7002|23992
3989	14526|18867|19144
399	6726
3991	2778|2779|7611|8528|17671|17834|17835|21781
3994	21597
3998	1594|9494|10028|21956|24535
3999	3531|3538|8869
4	16683|22243
40	22560
400	11500|11501|13921|20870
4002	3767|13444
4004	9960
4005	16995
4006	999|10982|10983
4009	1644
4010	4265|21138
4011	1871|3383|6920|9183|9454|9581|12491|16119|20718|21212
4012	10417|10430
4013	16919
4014	21795|21796|21813
4015	1855
4016	8024|16536|19193|21463|21465
4017	15083|15103
4020	1474|1475|1476|3091|12725|12938|13405|23502
4024	3886
4025	4898|16020
4027	23166
4029	22486
403	6812|7799
4030	1934
4031	4454|24793
4032	992|993|994|2302|3291|3319|4548|5109|7436|8431|11166|17974|17975
4033	5003|5004|8821|17661|17662|21405|21406|23352|23353|23354
4034	1883|11205|11265|19458|22425
4035	9552
4036	21364
4037	8454
4039	14606
404	4868
4040	10292|18305|19642
4041	4461
4042	1402|2197|2198|5831|9355|14053|14683
4045	1011|5810|22283
4048	20986
4049	15771
405	12194
4052	16470
4053	19155|22529
4054	8663|20817
4056	18729
4057	1347|1369|6842|6843
4058	21750
4059	17222
406	11507|16638|24380
4061	2382|2383|2384|2385|2386|2387|7007|7008|7009|7010|8398|23434|23460|24123
4062	2822|14055|14535|14536|14825
4065	13391|18761
4066	16660|23067
4067	4214|10068
4068	15818|16825|21131|24581
4069	21528
4070	11098
4071	1454
4074	16381|18131|22139
4075	22393
4076	22949
4077	15374|23714
4078	19200|22666
4079	12877|17770
408	2458|2459|3385|3386|4244|10377|10378|10929|10930|15704|24374
4081	3111|3112|3113|3114|18679|20440|21144|21473
4082	592
4083	17030
4084	16971|19412
4085	811|13716|14775
4086	1854
4090	4744|4855|5861
4091	20189
4092	24432
4093	4023|4101|24353
4096	6572
4097	3945
410	15758|21971
4100	15211|16420|21806
4103	4765|4777
4104	12250
4105	8595
4106	18365|18591
4107	1318|23145|23923
4108	22230
4109	2846|13246|13247
4111	3094
4112	2542|16092
4113	18516
4115	6795|20031|22270
4116	2670|11769
4117	2658|11894|23356
4120	6056
4121	11705
4122	24823
4123	612
4126	7909|7910|22451
4127	3804|3805|12434
4128	16463
4129	11750|11751
4131	8005|23566
4132	17940|18938|18939|24586|24587
4133	1436
4139	15926
4141	10841|14379
4145	16895
4146	9619
4147	15781
4148	18804
4154	21774
4156	1376|11277|11489|22257
4157	15086
4159	23461
416	8700|11285
4160	13665|18657
4164	21116
4167	19009|19845
4168	2627
4169	17991
417	18600|22578
4173	4286|4287|8271
4175	20559
4178	10219|12622
418	16865
4181	2966|23320|23652
4187	9644
4188	3041
419	14307|18011
4190	14987|18253|18254|20737
4191	3552|6828|8877
4196	3288|6730|7079|8733|10329|10330|13457|16053|17881|18694|22882|24039
4197	12509
4198	10128|12301|16043
4199	9368|11990|11998|14193|16733
42	2565
420	24501
4200	11767|11768
4204	1234|7157|7564|20696
4205	5442|19315
4206	10807|11779|11931|18272
4207	3925|4911
4208	3884|6328
4209	11022|11130
421	19158
4210	1378|2210|11453|20666|22256
4211	15192
4212	1687
4213	1093
4215	22271
4216	19811|23737
4217	2050
4219	1004|3874|10476|14316|15536
4221	20862
4223	9874
4226	6210|21071
4228	19862
4229	11002|13464|23426
4231	5749
4232	22045
4233	13661|23723
4235	23295
4236	23505
4237	7249
4239	1257|5619|5945|14759
424	8795
4240	5738|16469
4242	6085|6086|6087|6088|6089|6090|10586|12999
4243	789|8455|24526
4244	24469
4245	8822|8825
4246	15562|18597|20048
4248	2309|4090|4277
4249	14486|18671|18672
425	10519|13088|21959
4250	3684
4253	23887
4255	9845|12635|12790|12872
4256	5425
4257	1829|5792|23182
4258	969|2959|3416|3417|4937|5963|5964|6285|7887|8289|12471|19016
4259	1884|2165|10189|10415|12800|13041|18732|19616|22559|23090
426	9057|18166
4260	8532|19920
4265	4716|8940
427	14487
4270	19462
4272	11798
4275	761|2416|2703|2704|2705
4279	9150
428	5520|12269
4280	5974|24482
4281	5161|20814
4285	12485|14613|16827|17036
4286	2857
4287	22931
4289	24236
429	6994
4290	8210
4291	3587
4292	1203|1762|23550|23558|24138
4293	12980
4294	12387
4295	4817|7709|10551
4296	2430
4297	9442
4298	5487
4299	7258|9795
4300	601|2278|13026|24018
4301	18445
4302	15723|19773|20492
4303	20293
4304	7803|18144
4307	6764
4309	10666|11112|12195
4310	4232
4311	4527|13578|14329|14559|20818
4314	4995|23102
4315	2963|6807|6808|8446|9108|22595
4321	8990
4324	10934
4325	9811
4327	1467|10106
4330	16636
4331	2357
4332	8711|23274|23275
4334	2881|2882|18354
4336	3524
4339	20543
434	4131|5276|6178|20647
4341	14734
4342	8988|15146
4343	1080|11455|12174|12175|12824|14661
4348	7415
4349	5655
435	15287
4350	9039|10323|12420|12495|18595|19537|24255
4351	1866|4788|5860|6129|11838|21472|21890
4352	18126|20418
4353	11037|13795|14115|20772|24429
4354	8704|9539|9540|13456|18587
4355	8434
4356	3226|5106
4357	6600
4358	4683|4684
4359	1616|2620|10921
4361	8892|12276
4362	1097|2546|2967|2973|2974|2975|2976|5919|7153|7171|9803|16028|16272|16298|16299|16300
4363	23083
4365	9248|10175|10522|11545|23475
4367	1271|1333|12730
4368	7180|16400
4369	20508
437	3935|5889|5893|11047|16124
4371	2844
4373	20698
4374	9067
4375	1453|12247|12390
4376	18714|21207|24713|24715
4377	17223
4378	12203
438	4373|14335
4380	19994
4385	7222|15684
4387	4389|6922|7320
4388	13523|15043|15577
4389	22853
439	11822|16562|24337
4391	8859|9116
4392	14502|15153
4393	9792|10765|12605|12606
4394	8539|8658|9251|9445|9658|9708
4395	22103
4396	4884|5011|9881|22524
4397	14815|20883
4398	16405
44	12511|21247
440	8243
4402	13312|17402
4403	23624
4404	13942|14313
4405	4254|9670|12096|16856
4408	16761
4409	21728
441	20256
4410	14984|22535|23201
4411	12315
4412	15013
4413	15821
4414	17483
4415	18727
4416	11642
4417	24584
4418	779|13223
442	14997|18376
4420	11852|24146
4423	8479|21216|24345
4424	16854
4425	66|67|68|69|70|1974|2593|2594|2595|3333|3334|4186|4194|5582|5881|7075|8387|8388|8389|11949|11986|12628|13035|13037|14038|14189|14190|14772|16967|17384|17744|17825|18531|19133|19749|22573|23302|24657
4426	17383
4428	5735|11937|16973
443	2229|2230
4433	7604|16160
4434	12773
4435	3946|4622
4436	4152
4437	15292|17994
4438	5134
4439	5100|9873
444	350|351|1868|7795|11297|17062|23266|23267
4440	3943|5112|6899|11670|12663|16742|17891
4441	6315
4442	22259
4443	8949|17967
4446	13984|17751
4448	10217
445	23770
4451	16544
4454	6873
4456	16034|16035
4457	3074
4459	7982|8171|8872|23248
446	2295|3539|3926|6870|6871|9728|17608
4460	15898
4464	20602|24746
4468	22149
4469	6331
4474	7056
4475	8996
4477	22166
4478	3789
448	23685
4480	3473|17334|22322
4483	14156
4484	22746|22747
4486	10412|10456
4487	22197
4488	9130|9485|18108
449	14508
4490	11334
4492	7758|8438|12896
4493	3846
4494	19830
4495	8886|21934
4496	22010
4497	13092
4499	15396
45	15142
4502	20109
4503	9500|9977|17090|20763
4508	21462
4510	18500
4512	19820
4516	24281
4518	3206
4519	10799
452	6150|19949
4522	2253|2272|9077|15580|16157|21819
4523	5913|23059
4524	15398|18291
4525	8665|8834|9015
4526	17521|21682
4527	10630
4529	11854|14935|17698|18026|20339
453	5862
4530	6068|6069|6902|7145|23255
4531	4375
4534	14861
4536	9984|10949|11129
4537	15340|20203
4538	6334|10195|17344
