CONDITION_ID	PHENOTYPE_ID
MGI:1856005	MP:0001523
MGI:1856005	MP:0001524
MGI:1856005	MP:0001525
MGI:1856005	MP:0003996
MGI:1856007	HP:0001250
MGI:1856007	HP:0002179
MGI:1856007	MP:0000371
MGI:1856007	MP:0000371
MGI:1856007	MP:0011085
MGI:1856008	HP:0001251
MGI:1856008	HP:0001288
MGI:1856008	MP:0000371
MGI:1856008	MP:0001405
MGI:1856008	MP:0001475
MGI:1856008	MP:0002807
MGI:1856008	MP:0003996
MGI:1856008	MP:0008489
MGI:1856008	MP:0008572
MGI:1856009	HP:0000096
MGI:1856009	HP:0000103
MGI:1856009	HP:0000762
MGI:1856009	HP:0000833
MGI:1856009	HP:0000833
MGI:1856009	HP:0000833
MGI:1856009	HP:0000833
MGI:1856009	HP:0000833
MGI:1856009	HP:0000842
MGI:1856009	HP:0000842
MGI:1856009	HP:0000842
MGI:1856009	HP:0000842
MGI:1856009	HP:0000842
MGI:1856009	HP:0000842
MGI:1856009	HP:0000855
MGI:1856009	HP:0000855
MGI:1856009	HP:0000855
MGI:1856009	HP:0000855
MGI:1856009	HP:0001513
MGI:1856009	HP:0001513
MGI:1856009	HP:0001513
MGI:1856009	HP:0001513
MGI:1856009	HP:0001513
MGI:1856009	HP:0001513
MGI:1856009	HP:0001513
MGI:1856009	HP:0001662
MGI:1856009	HP:0001712
MGI:1856009	HP:0001824
MGI:1856009	HP:0001882
MGI:1856009	HP:0001959
MGI:1856009	HP:0001967
MGI:1856009	HP:0002045
MGI:1856009	HP:0002045
MGI:1856009	HP:0002090
MGI:1856009	HP:0002155
MGI:1856009	HP:0002155
MGI:1856009	HP:0002591
MGI:1856009	HP:0002591
MGI:1856009	HP:0002591
MGI:1856009	HP:0002591
MGI:1856009	HP:0003074
MGI:1856009	HP:0003074
MGI:1856009	HP:0003074
MGI:1856009	HP:0003074
MGI:1856009	HP:0003074
MGI:1856009	HP:0003074
MGI:1856009	HP:0003074
MGI:1856009	HP:0003097
MGI:1856009	HP:0003521
MGI:1856009	HP:0003521
MGI:1856009	HP:0003521
MGI:1856009	HP:0006267
MGI:1856009	HP:0008222
MGI:1856009	HP:0008222
MGI:1856009	HP:0011115
MGI:1856009	HP:0011130
MGI:1856009	HP:0012115
MGI:1856009	HP:0012285
MGI:1856009	HP:0012285
MGI:1856009	HP:0012592
MGI:1856009	HP:0012632
MGI:1856009	MP:0000182
MGI:1856009	MP:0000182
MGI:1856009	MP:0000219
MGI:1856009	MP:0000278
MGI:1856009	MP:0000278
MGI:1856009	MP:0000343
MGI:1856009	MP:0000488
MGI:1856009	MP:0000939
MGI:1856009	MP:0001143
MGI:1856009	MP:0001272
MGI:1856009	MP:0001380
MGI:1856009	MP:0001402
MGI:1856009	MP:0001402
MGI:1856009	MP:0001463
MGI:1856009	MP:0001473
MGI:1856009	MP:0001502
MGI:1856009	MP:0001554
MGI:1856009	MP:0001556
MGI:1856009	MP:0001556
MGI:1856009	MP:0001661
MGI:1856009	MP:0001661
MGI:1856009	MP:0001663
MGI:1856009	MP:0001745
MGI:1856009	MP:0001899
MGI:1856009	MP:0002306
MGI:1856009	MP:0002333
MGI:1856009	MP:0002644
MGI:1856009	MP:0002710
MGI:1856009	MP:0002727
MGI:1856009	MP:0002727
MGI:1856009	MP:0002727
MGI:1856009	MP:0002805
MGI:1856009	MP:0002908
MGI:1856009	MP:0003025
MGI:1856009	MP:0003393
MGI:1856009	MP:0003562
MGI:1856009	MP:0003638
MGI:1856009	MP:0003645
MGI:1856009	MP:0003651
MGI:1856009	MP:0003718
MGI:1856009	MP:0003819
MGI:1856009	MP:0003871
MGI:1856009	MP:0003961
MGI:1856009	MP:0004120
MGI:1856009	MP:0004193
MGI:1856009	MP:0004803
MGI:1856009	MP:0004883
MGI:1856009	MP:0004893
MGI:1856009	MP:0004896
MGI:1856009	MP:0004905
MGI:1856009	MP:0005140
MGI:1856009	MP:0005145
MGI:1856009	MP:0005145
MGI:1856009	MP:0005290
MGI:1856009	MP:0005292
MGI:1856009	MP:0005455
MGI:1856009	MP:0005458
MGI:1856009	MP:0005491
MGI:1856009	MP:0005540
MGI:1856009	MP:0005551
MGI:1856009	MP:0005557
MGI:1856009	MP:0005560
MGI:1856009	MP:0005560
MGI:1856009	MP:0005576
MGI:1856009	MP:0005669
MGI:1856009	MP:0005669
MGI:1856009	MP:0005669
MGI:1856009	MP:0005669
MGI:1856009	MP:0006264
MGI:1856009	MP:0006319
MGI:1856009	MP:0006353
MGI:1856009	MP:0008396
MGI:1856009	MP:0008414
MGI:1856009	MP:0008596
MGI:1856009	MP:0008705
MGI:1856009	MP:0008721
